Id,Date,Price,Cohort.new
184870,2014-02-15,12.899993896,1
186325,2008-01-20,5.0873527527,1
186325,2008-04-05,16.2590713501,1
186325,2009-03-22,55.781921386,1
186325,2010-09-01,13.2424545288,1
186325,2010-11-15,21.6787719727,1
187658,2008-01-05,12.756729126,1
187658,2010-01-10,29.6037902823,1
187658,2010-04-28,6.5445327759,1
187658,2010-05-03,22.8547363281,1
187658,2012-05-15,17.4499969482,1
187658,2013-05-25,0,1
199141,2008-01-15,24.5164337158,1
199141,2008-06-11,20.8351402282,1
199141,2008-09-13,30.549682617,1
199141,2009-07-19,75.3643951407,1
199141,2009-10-10,10.123573303,1
199141,2009-12-20,12.680038452,1
199141,2011-01-24,10.200271606,1
199141,2013-06-10,29.899993896,1
199141,2014-03-31,20.8999958036,1
199141,2014-11-18,29.849990844,1
199524,2008-01-23,26.9195098873,1
199524,2008-10-27,19.429077148,1
199524,2011-02-26,15.2876243587,1
199524,2011-09-19,27.9420967094,1
199524,2012-09-15,14.899993896,1
199524,2014-01-26,11.8499946594,1
2000792,2008-01-27,15.313186646,1
2000792,2008-03-26,12.756729126,1
2000792,2008-06-28,25.411201477,1
2000792,2008-10-26,25.48789215,1
2000792,2008-12-17,8.6408309937,1
2000792,2009-03-02,20.400543212,1
2000792,2009-05-16,15.2876243587,1
2000792,2009-08-01,6.6212272644,1
2000792,2009-11-22,6.6212272644,1
2000792,2010-04-10,12.782295227,1
2000792,2010-10-09,20.374977111,1
2000792,2011-02-05,6.5445327759,1
2000792,2011-07-10,15.236495972,1
2000792,2011-09-10,25.539016724,1
2000792,2013-01-19,9.9499969482,1
2000792,2013-06-09,10.8999938964,1
2000792,2013-08-17,9.8999938965,1
2000792,2014-02-13,14.949996948,1
2000792,2014-06-14,10.949996948,1
2003848,2008-01-05,68.8965682978,1
2015560,2008-01-21,15.2876243592,1
2015560,2008-03-04,15.313186646,1
2015560,2008-11-18,15.2620544434,1
2015560,2008-12-08,50.771270752,1
2015560,2009-10-26,12.680038452,1
2015560,2009-11-14,7.5671195984,1
2015560,2010-12-13,48.317070008,1
2015560,2011-01-29,12.680038452,1
2015560,2011-04-23,25.411193847,1
2015560,2011-08-29,7.6438102722,1
2015560,2011-11-23,25.46232605,1
2015560,2012-01-16,89.951568604,1
2015560,2012-01-31,60.000091553,1
2015560,2012-07-02,23.7999877925,1
2015560,2012-08-27,8.9899978638,1
2015560,2012-10-30,9.9499969482,1
2015560,2012-12-01,19.949996948,1
2015560,2013-01-21,49.949981689,1
2015560,2013-05-18,38,1
2015560,2013-07-16,39.899993896,1
2015560,2013-10-12,6.9499969482,1
2015560,2013-12-01,16.8999938964,1
2015560,2014-01-22,9.9899978638,1
2025485,2008-01-12,75.466644287,1
2025485,2009-11-08,24.7976455688,1
20311,2008-01-16,38.0145454409,1
20311,2008-10-01,39.983009338,1
20311,2009-03-10,58.594028473,1
20311,2010-04-05,10.200271606,1
20311,2010-10-13,86.4594345098,1
20311,2010-12-11,66.1100158682,1
20311,2011-06-05,102.1049613941,1
20311,2012-01-02,140.0999603256,1
20311,2012-10-22,56.6499805442,1
2046547,2008-01-26,15.236495972,1
2046547,2008-04-28,6.9024391174,1
2046547,2009-04-13,12.731163025,1
2046547,2010-07-31,15.313186646,1
2046547,2011-05-04,20.349411011,1
2046547,2011-05-15,10.200271606,1
2046547,2011-07-25,7.6438102722,1
2046547,2011-10-08,5.0873527527,1
2046547,2013-09-21,17.8999938964,1
2054329,2008-01-28,27.9165306088,1
2054329,2009-08-01,33.9753303524,1
2054329,2010-05-17,105.735134124,1
2054329,2010-09-06,62.5821075436,1
2054329,2011-07-13,24.4653091426,1
2054329,2011-12-28,50.8888587947,1
2054329,2012-01-11,36.9459400177,1
2054329,2012-02-06,16.801040649,1
2054329,2013-02-19,46.7499885558,1
2054329,2013-07-13,121.0499763478,1
2054329,2013-10-28,101.4999694819,1
2054329,2013-12-07,26.8499908442,1
2054329,2014-01-11,6.9899978638,1
2054329,2014-07-15,18.899993896,1
2057476,2008-01-19,15.2109298702,1
2057476,2008-02-12,20.426101685,1
2057476,2008-07-22,29.0413742057,1
2057476,2008-09-06,15.1342315672,1
2057476,2008-09-29,27.3029823304,1
2057476,2008-12-07,59.4632263179,1
2057476,2008-12-22,34.1287231442,1
2057476,2009-01-28,20.426101685,1
2057476,2009-03-23,35.5858993526,1
2057476,2009-05-04,31.4955673213,1
2057476,2009-10-12,13.6770477295,1
2057476,2009-10-25,50.7201461798,1
2057476,2009-12-20,55.117233277,1
2057476,2010-06-14,20.400543212,1
2057476,2010-08-18,111.9728851324,1
2057476,2010-10-26,28.9646797179,1
2057476,2010-12-27,25.46232605,1
2057476,2011-05-22,58.9008026116,1
2057476,2011-05-28,0,1
2057476,2011-06-11,33.5407409663,1
2057476,2011-08-01,33.1317062374,1
2057476,2011-08-14,52.8675575248,1
2057476,2011-09-26,19.940368652,1
2057476,2012-04-09,25.4014930722,1
2057476,2012-05-12,37.3999938962,1
2057476,2012-07-18,31.6499862662,1
2057476,2013-02-20,11.4499969482,1
2057476,2013-03-09,49.7985076899,1
2057476,2013-07-08,106.3499679557,1
2057476,2013-08-17,15.287620544,1
2057476,2013-10-20,45.6499824521,1
2057476,2013-11-04,19.799993515,1
2057476,2014-06-15,25.7999877929,1
2057476,2014-07-14,38.5999851224,1
2057476,2014-10-05,106.4899730676,1
2069873,2008-01-26,31.1120986934,1
2069873,2008-10-14,35.3813896178,1
2069873,2009-02-08,20.4005393987,1
2069873,2010-12-04,27.9932212824,1
2069873,2011-02-16,30.575241088,1
2069873,2011-06-20,17.7673835752,1
2069873,2012-10-21,14.899993896,1
2069873,2013-10-30,25.7999896998,1
2069873,2014-07-13,23.7999916076,1
2116332,2008-01-09,33.1317100533,1
2116332,2008-02-02,7.6693763733,1
2116332,2008-02-05,7.6693763733,1
2116332,2008-03-15,37.0942115789,1
2116332,2008-10-15,7.6693763733,1
2116332,2008-10-29,28.4789466863,1
2116332,2008-11-11,34.767822266,1
2116332,2008-12-15,35.790405273,1
2116332,2009-06-06,29.0669326787,1
2116332,2009-10-19,10.123573303,1
2116332,2009-11-07,20.400543212,1
2116332,2009-11-11,10.200271606,1
2116332,2009-12-19,22.957000732,1
2116332,2010-03-06,71.2229385378,1
2116332,2010-06-02,33.1572685242,1
2116332,2010-06-09,10.200271606,1
2116332,2010-10-18,31.5722656244,1
2116332,2010-10-24,35.6114692689,1
2116332,2010-11-03,38.0912361151,1
2116332,2010-12-12,55.9608802797,1
2116332,2011-01-10,21.8577232357,1
2116332,2011-03-23,46.3485946653,1
2116332,2011-11-20,40.5198669434,1
2116332,2013-03-31,26.8499927518,1
2116332,2013-11-30,21.8499908446,1
2116332,2014-03-01,28.8899936675,1
2127725,2008-01-20,20.3238487242,1
2127725,2009-01-20,85.794723511,1
2127725,2014-02-15,39.7899894709,1
2127725,2014-02-16,39.7899894709,1
2136341,2008-01-12,12.680038452,1
2136341,2008-02-10,24.2607841494,1
2136341,2008-06-09,41.3634872433,1
2136341,2008-07-21,21.474258423,1
2136341,2008-12-28,34.640014648,1
2136341,2009-02-22,27.9165306094,1
2136341,2009-03-01,10.200271606,1
2136341,2009-04-25,12.756729126,1
2136341,2009-06-20,29.0158004765,1
2136341,2009-07-19,25.46232605,1
2136341,2009-08-16,26.0503005983,1
2136341,2009-08-30,22.803611755,1
2136341,2009-09-16,16.7703666687,1
2136341,2009-10-27,10.1235771179,1
2136341,2010-02-06,25.513458252,1
2136341,2010-03-07,10.174705505,1
2136341,2010-04-05,12.782295227,1
2136341,2010-07-31,12.6544685364,1
2136341,2010-12-06,0,1
2136341,2011-01-19,20.349411011,1
2136341,2011-01-29,7.6438102722,1
2136341,2011-02-05,45.8117294313,1
2136341,2011-03-14,0,1
2136341,2011-04-03,30.524116516,1
2136341,2011-10-09,25.564590454,1
2136341,2012-01-09,49.999206543,1
2136341,2012-02-05,23.3999977112,1
2136341,2012-04-09,12.8999938964,1
2136341,2012-06-04,12.9499969482,1
2136341,2012-06-17,7.9499969482,1
2136341,2012-08-14,12.9499969482,1
2136341,2012-09-10,9.7999954224,1
2136341,2012-12-01,248,1
2136341,2013-03-03,17.8999938962,1
2136341,2013-05-25,27.8999938962,1
2136341,2013-11-17,31.8999938962,1
2136341,2013-12-01,29.949996948,1
2136341,2014-02-01,10.8999958038,1
2136341,2014-04-20,28.8499927516,1
2136341,2014-05-24,27.7999877924,1
2174880,2008-01-20,17.2816619872,1
2174880,2009-09-13,7.1580848694,1
2174880,2009-09-15,6.595664978,1
2174880,2011-02-20,7.6693763733,1
2211254,2008-01-12,37.196472168,1
2211254,2008-05-26,35.1512947078,1
2211254,2008-07-05,33.1828269962,1
2211254,2008-09-15,13.293586731,1
2211254,2008-09-27,19.326828003,1
2211254,2008-11-09,20.349411011,1
2211254,2009-06-20,26.4849128726,1
2211254,2010-05-22,30.626373291,1
2211254,2010-11-14,10.0213165284,1
2211254,2010-12-15,41.7469673162,1
2211254,2011-02-05,22.9825630193,1
2211254,2011-05-30,15.108669281,1
2211254,2011-06-20,30.549682617,1
2211254,2012-10-03,43.3500709532,1
2211254,2013-07-06,29.899993896,1
2211254,2013-11-02,34.88999176,1
2211254,2013-11-13,59.2488784788,1
2219166,2008-01-09,17.383911133,1
2219166,2009-07-05,25.513458252,1
2219166,2010-01-06,12.680038452,1
2219166,2010-03-03,10.123573303,1
2219166,2010-04-14,15.236495972,1
2219166,2011-01-05,17.7418251036,1
2219166,2011-03-19,20.400543212,1
2219166,2012-01-31,15.8999938964,1
2219166,2012-08-26,20.9399948122,1
2219166,2012-10-21,15,1
2219166,2012-11-19,8.4499969482,1
2219166,2013-05-08,18.899993896,1
2219166,2013-06-25,5.501499176,1
2219166,2014-02-25,35.8499908446,1
2248255,2008-01-26,17.8440818782,1
2248255,2008-09-28,22.9058685302,1
2248255,2009-09-12,7.6693763733,1
2248255,2010-10-23,8.6663894653,1
2248255,2011-01-22,30.4985504146,1
2248255,2011-04-03,15.236495972,1
2248255,2012-08-14,28.6499900818,1
2248255,2014-09-21,15.8999938964,1
2252430,2008-01-12,40.7499465936,1
2252430,2008-03-01,20.298278808,1
2252430,2008-12-21,27.0217704764,1
2252430,2009-03-23,19.3268203733,1
2252430,2009-05-25,27.0217704764,1
2252430,2009-09-13,39.8040580754,1
2252430,2010-06-28,30.472984314,1
2252430,2010-09-12,40.673255919,1
2252430,2011-09-11,40.596565247,1
2252430,2012-09-16,59.6999816891,1
2252430,2013-01-07,32.6499862667,1
2252430,2013-03-19,39.7997303004,1
2252430,2013-09-23,47.7999877924,1
2252430,2013-11-03,18.849992752,1
2252430,2013-12-15,35.2999916072,1
2252430,2014-09-20,28.88999176,1
2252430,2014-10-22,25.8499908446,1
2274329,2008-01-26,19.2756958008,1
2274329,2008-05-10,5.0106582642,1
2274329,2008-07-05,25.9991683959,1
2274329,2008-12-06,10.174705505,1
2274329,2009-02-22,22.7013587952,1
2274329,2010-03-13,36.6340484625,1
2274329,2010-05-11,38.730350494,1
2274329,2010-05-23,6.6212272644,1
2274329,2010-06-28,77.7674674983,1
2274329,2010-09-07,77.0516700734,1
2274329,2011-01-17,15.2876243587,1
2274329,2011-01-25,8.5896987915,1
2274329,2011-02-08,18.7899703975,1
2274329,2011-05-23,15.1342391968,1
2274329,2011-09-03,17.8440818787,1
2274329,2012-07-01,14.949996948,1
2274329,2012-10-06,20.1396446228,1
2274329,2012-12-04,6.9499969482,1
2274329,2013-05-11,32.1999893188,1
2274329,2013-09-07,12.949996948,1
2274329,2013-10-01,9.9499969482,1
2274329,2014-01-19,10,1
2274329,2014-03-19,34.949996948,1
2274329,2014-08-26,5.8999977112,1
2291916,2008-01-26,69.8424415594,1
2291916,2008-02-19,61.176055909,1
2291916,2008-05-03,50.924652099,1
2291916,2008-06-16,62.2241973872,1
2291916,2008-09-27,246.8004913289,1
2291916,2009-03-11,95.943908691,1
23124,2008-01-16,15.7989120483,1
23124,2008-02-10,20.3494110108,1
23124,2008-05-26,35.6114730827,1
23124,2008-07-20,30.549682617,1
23124,2009-01-31,22.8803062442,1
23124,2009-03-11,24.4397430421,1
23124,2009-05-16,35.637031555,1
23124,2009-09-14,41.6447105407,1
23124,2009-10-13,18.7899627683,1
23124,2009-11-07,33.0294494628,1
23124,2010-03-07,37.145347595,1
23124,2010-10-31,20.2471504212,1
23124,2010-12-04,42.1815643309,1
23124,2011-01-12,20.7328796388,1
23124,2011-02-21,33.0038833618,1
23124,2011-09-10,55.1939506527,1
23124,2012-04-25,40.9499969482,1
23124,2012-06-02,29.4499893187,1
23124,2012-09-11,24.7999877929,1
23124,2012-10-24,12.9504318237,1
23124,2013-02-18,24.9499969482,1
23124,2013-08-14,29.7499847412,1
23124,2013-12-01,34.8499908444,1
23124,2014-07-06,31.7999877924,1
23124,2014-07-13,12.8999938964,1
2319209,2008-01-30,45.0448036185,1
2319209,2008-09-15,25.3600692746,1
2319209,2013-04-14,25,1
2319209,2013-07-01,52.7914886475,1
2327651,2008-01-08,35.27911377,1
2327651,2009-02-07,10.200271606,1
2327651,2009-03-10,9.2032470703,1
2327651,2009-10-18,8.6663894653,1
2327651,2009-11-03,22.957000732,1
2327651,2010-05-18,8.6663894653,1
2327651,2011-07-04,10.200271606,1
2327651,2012-10-22,10.9499969482,1
2327651,2012-11-07,19.8988876342,1
2335611,2008-01-15,59.7188835144,1
2335611,2008-02-12,41.7725257871,1
2335611,2008-04-07,34.5633239748,1
2335611,2008-05-06,55.0149879456,1
2335611,2008-09-16,61.2271728513,1
2335611,2009-03-09,59.7955474853,1
2335611,2009-04-18,59.6933059693,1
2335611,2009-05-18,53.174316407,1
2335611,2009-12-20,34.767822266,1
2335611,2010-04-18,46.987709046,1
2335611,2010-05-09,46.987709046,1
2335611,2010-10-25,18.8922309872,1
2335611,2010-11-27,35.688163757,1
2335611,2010-12-19,57.7504081722,1
2335611,2011-02-20,33.157272338,1
2342197,2008-01-13,12.680038452,1
2342197,2008-02-26,14.316169739,1
2342197,2008-06-22,15.2876205444,1
2342197,2008-07-20,20.323844909,1
2342197,2008-09-28,56.7278251644,1
2342197,2009-01-05,14.316169739,1
2342197,2009-06-24,10.123573303,1
2342197,2009-07-05,15.236495972,1
2342197,2009-09-19,42.7951240544,1
2342197,2009-11-14,21.4486885076,1
2342197,2009-12-22,24.542007446,1
2342197,2010-01-14,8.6663894653,1
2342197,2010-06-28,24.5164413452,1
2342197,2011-01-23,20.426101685,1
2342197,2011-02-27,8.5896987915,1
2342197,2011-03-12,12.2710037232,1
2342197,2011-05-22,22.9314308162,1
2342197,2011-10-11,15.313186646,1
2342197,2011-12-04,0,1
2342197,2012-09-02,12.799995422,1
2342197,2012-10-16,12.799995422,1
2342197,2012-12-16,7.5,1
2342197,2013-02-16,19.8999938964,1
2342197,2013-08-05,7.9499969482,1
2342197,2013-09-07,17.7499923706,1
2342197,2013-10-15,19.899993896,1
2342197,2014-10-11,14.9499969482,1
2342480,2008-01-20,15.236495972,1
2343690,2008-01-16,68.7431755058,1
2343690,2008-01-22,0,1
2343690,2008-11-10,48.0614204408,1
2343690,2008-11-23,107.6524772645,1
2343690,2009-01-26,85.871414184,1
2343690,2009-05-25,34.2054214478,1
2343690,2010-09-20,35.228004455,1
2343690,2010-12-15,41.2101058962,1
2343690,2011-09-10,53.0465202332,1
2343690,2012-03-18,41.8493194584,1
2343690,2012-06-30,37.34973526,1
2343690,2013-09-10,37.7999877926,1
2343690,2014-06-02,30.7999897,1
2343690,2014-10-19,22.7999916077,1
2389703,2008-01-15,20.7840118408,1
2389703,2008-11-24,39.9574546805,1
2389703,2009-02-23,28.6067695618,1
2389703,2009-05-13,25.5390205379,1
2389703,2009-10-12,21.9599761963,1
2389703,2009-11-08,23.4171562193,1
2389703,2010-03-21,23.8006286621,1
2389703,2010-04-05,18.3809356685,1
2389703,2010-08-15,16.2590751646,1
2389703,2010-12-06,25.3345031736,1
2389703,2011-03-05,20.400543212,1
2389703,2011-07-18,16.7448043824,1
2389703,2011-08-28,16.6425437928,1
2389703,2012-02-05,22.1999969483,1
2389703,2012-06-05,26.2999916077,1
2389703,2012-07-29,35.9499969482,1
2389703,2012-09-11,19.8499908447,1
2389703,2012-11-19,20.3999977112,1
2389703,2013-01-06,16.849992752,1
2389703,2013-05-08,17.8499908446,1
2389703,2013-11-28,10.8999958038,1
2389703,2014-01-02,9.939994812,1
2389703,2014-01-11,14.8999938964,1
2389703,2014-02-11,15.8999938962,1
2389703,2014-02-25,11.939994812,1
2389703,2014-03-04,6.9499969482,1
2389703,2014-04-18,15.8999938964,1
2389703,2014-05-03,9.939994812,1
2389703,2014-05-27,12.969997406,1
2389703,2014-06-15,17.8499946594,1
2389703,2014-06-24,14.9499969482,1
2389703,2014-07-22,14.9499969482,1
2389703,2014-08-18,14.8999938964,1
2389703,2014-10-28,14.8499908446,1
2389703,2014-11-04,4.9499969482,1
2395673,2008-01-27,12.271003723,1
2395673,2012-07-16,9.9499969482,1
2409089,2008-01-29,50.1065979,1
2409089,2012-01-17,30.0842285154,1
2409089,2012-02-28,119.8022689814,1
2422450,2008-01-16,20.426101685,1
2422450,2008-05-05,25.3600692752,1
2422450,2010-03-06,10.200271606,1
2422450,2010-12-27,14.2394752499,1
2422450,2011-04-17,25.4878883366,1
2422450,2012-06-10,7.9505882263,1
2422450,2013-01-30,17.949996948,1
2422450,2013-02-13,4.5,1
2422450,2013-05-19,67.0999813074,1
2422450,2013-12-02,9.9499969482,1
2438631,2008-01-20,28.530067444,1
2438631,2008-08-16,24.542007446,1
2438631,2009-10-04,10.174705505,1
2438631,2010-01-09,6.6212272644,1
2438631,2010-07-05,38.091239929,1
2438631,2011-04-05,40.724380493,1
2438631,2011-04-24,23.9028854373,1
2438631,2011-07-23,37.6054992675,1
2438631,2011-08-21,20.400543213,1
2438631,2014-08-19,52.3999748225,1
2453703,2008-01-26,15.0319747926,1
2453703,2008-03-15,15.313186646,1
2453703,2008-04-13,20.3494110104,1
2453703,2008-07-19,27.9676551812,1
2453703,2008-09-27,15.4921379089,1
2453703,2008-11-08,38.2190589902,1
2453703,2010-04-17,34.0264587403,1
2453703,2010-09-08,35.585906983,1
2453703,2010-09-25,65.7521171555,1
2453703,2011-02-02,18.7388420105,1
2453703,2011-02-19,20.7584419251,1
2453703,2011-06-05,22.3690071106,1
2453703,2011-08-24,25.4111976629,1
2453703,2011-10-24,22.9314346314,1
2453703,2012-07-14,16.801040649,1
2453703,2012-09-22,14.8999938964,1
2453703,2013-01-02,17.7499923706,1
2471116,2008-01-12,45.78617859,1
2471116,2008-04-15,32.0835533147,1
2471116,2009-06-17,30.600814818,1
2471116,2009-08-23,20.323844909,1
2471116,2009-11-21,23.8773155212,1
2471116,2010-03-10,27.9932289124,1
2471116,2011-02-07,57.3669242853,1
2471116,2012-10-01,44.7499847408,1
2476649,2008-01-08,71.2485122669,1
2476649,2008-03-17,39.2671928409,1
2476649,2008-04-15,51.538200378,1
2476649,2008-05-17,51.9216690065,1
2476649,2008-05-25,22.3178825379,1
2476649,2008-08-16,79.0201339713,1
2476649,2008-10-08,35.662597657,1
2476649,2008-11-23,38.1934890738,1
2476649,2009-01-21,33.1572723384,1
2476649,2009-02-21,69.7913131713,1
2476649,2009-03-11,45.735046386,1
2476649,2009-05-26,56.0887069693,1
2476649,2009-06-08,32.5181503293,1
2476649,2009-06-20,35.739288331,1
2476649,2009-07-15,43.2808494569,1
2476649,2009-08-30,38.704788208,1
2476649,2009-09-13,41.5935859679,1
2476649,2009-10-07,40.724380493,1
2476649,2009-11-03,39.1138191222,1
2476649,2009-11-22,29.3481445311,1
2476649,2009-12-15,48.8794860831,1
2476649,2010-01-05,35.5859069828,1
2476649,2010-03-06,48.368202209,1
2476649,2010-03-09,12.782295227,1
2476649,2010-03-14,15.287620544,1
2476649,2010-03-24,55.986442565,1
2476649,2010-05-02,42.309394835,1
2476649,2010-05-12,66.110023499,1
2476649,2010-05-31,33.157272338,1
2476649,2010-06-09,31.4444427487,1
2476649,2010-06-30,51.205867767,1
2476649,2010-07-27,24.4653015136,1
2476649,2010-09-22,26.9962043759,1
2476649,2010-11-20,31.5466995236,1
2476649,2011-01-04,43.3064117432,1
2476649,2011-04-23,41.6958389277,1
2476649,2011-05-07,32.0835494995,1
2476649,2011-05-21,29.4248352049,1
2476649,2011-06-18,27.9165229793,1
2476649,2011-06-29,24.4653091431,1
2476649,2011-07-12,41.210113525,1
2476649,2011-08-10,27.8653984066,1
2476649,2011-09-03,49.595306396,1
2476649,2011-10-22,53.9668388377,1
2476649,2012-02-01,34.7504310608,1
2476649,2012-04-18,22.8999938964,1
2476649,2012-07-15,30.8399887084,1
2476649,2012-07-25,32.5499858856,1
250996,2008-01-23,15.313186646,1
250996,2008-04-13,15.2109298702,1
250996,2008-04-23,10.200271606,1
250996,2008-07-16,21.3719978333,1
250996,2008-10-18,33.106140137,1
250996,2009-01-24,20.400543213,1
250996,2009-05-24,18.7899703975,1
250996,2009-06-06,47.4223060612,1
250996,2009-10-25,15.236495972,1
250996,2010-02-03,5.1129188538,1
250996,2010-02-20,50.617889404,1
250996,2010-08-10,30.549682617,1
250996,2010-08-29,8.6663894653,1
250996,2011-03-02,35.6370353707,1
250996,2011-03-16,12.731163025,1
250996,2011-06-01,15.236495972,1
250996,2011-06-19,5.0873527527,1
250996,2011-11-05,7.5671157837,1
250996,2012-04-29,6.5,1
250996,2012-05-30,22.949996948,1
250996,2012-08-13,16.4499969482,1
250996,2012-11-01,5.0004348755,1
250996,2013-01-15,14.949996948,1
250996,2013-06-04,22.8999938962,1
250996,2013-08-08,9.7999954224,1
250996,2013-09-03,17.8999938964,1
250996,2013-11-27,5,1
250996,2013-12-06,9.9499969482,1
250996,2014-01-14,8.9499969482,1
250996,2014-06-15,4.9499969482,1
250996,2014-10-20,7.9499969482,1
2510880,2008-01-16,40.6732521057,1
2510880,2008-07-22,5.0106582642,1
2510880,2008-09-15,12.6544685364,1
2510880,2008-11-26,20.4005393987,1
2510880,2009-05-13,38.11680603,1
2510880,2009-08-02,32.4925918578,1
2510880,2009-10-28,20.349411011,1
2510880,2010-03-22,25.436759949,1
2510880,2010-11-23,15.313186646,1
2510880,2010-12-21,83.1871757502,1
2510880,2011-03-21,22.4201316833,1
2510880,2011-08-24,49.595306396,1
2510880,2012-09-24,43.9499969482,1
2510880,2013-08-13,44.6999816894,1
2510880,2013-08-26,22.3999938962,1
2510880,2013-09-07,9.8986053467,1
2510880,2014-01-08,29.6999835968,1
2518988,2008-01-13,12.680038452,1
2518988,2008-08-05,64.7806510929,1
2518988,2008-12-10,56.06313324,1
2518988,2009-12-13,45.811737061,1
2518988,2012-01-11,67.9506797793,1
2518988,2012-09-30,24.7999916076,1
2518988,2012-10-28,9.9499969482,1
2518988,2014-06-28,50.6499786372,1
253898,2008-01-14,63.2467765807,1
253898,2008-08-17,71.2740707378,1
253898,2009-02-22,77.8697204598,1
253898,2010-05-15,38.6536521908,1
253898,2010-07-17,53.6856269839,1
253898,2010-09-15,50.8223953244,1
253898,2011-02-19,80.6306877131,1
253898,2011-07-31,88.9391670228,1
253898,2012-07-16,53.3499908444,1
253898,2012-11-20,94.149963378,1
253898,2013-03-03,54.8499927518,1
253898,2013-04-28,153.639953612,1
253898,2013-11-30,60.3799762722,1
